id,mesin,value,created_at,next_processes,std_mp,std_ct,stroke_ratio,harga_pcs,alias_values
795de702-38cd-445e-87c3-bf21fb34e56c,tandem,61122-KK010-001-TDM,2026-08-04 03:46:50.342859+00,[],null,0.375,1,null,[]
d06b637b-1d23-4eaf-bec5-8066a275393f,blanking,61173/4-KK020-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
c607064b-3814-455a-8aa9-5e744197e5a4,blanking,62112/312-73R00,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
82704c6f-a29b-456f-8244-36a29a31217e,blanking,62122/322-73R00,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
961158eb-c441-4236-be2e-5bfe1794cd16,blanking,57695/6-VT020,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
63733c79-8557-4878-ba1c-0a282508a6d9,blanking,61233/4-KK010-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""61233-KK010""},{""line"":""transfer_800t"",""part_number"":""61234-KK010""}]",null,null,1,null,[]
87a8358a-89ae-4164-9e8f-0a41756a2ca5,blanking,62133/333-73R00-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""62133-73R00""},{""line"":""tandem"",""part_number"":""62333-73R00""}]",null,null,1,null,[]
2f763da8-6b06-49f6-8ade-e768a5a96411,blanking,53322-0D120-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,21563.04,[]
9e1e0fab-bcd5-4493-b96c-b4242d70d802,blanking,53322-0D150-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,20229.66,[]
56c78e22-735f-41fa-8578-4b7f86b5c030,blanking,53324-0D160-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,13269.64,[]
bdb4e44c-2fc2-4033-9505-8e4f6c6be98b,blanking,53324-0D190-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,13490.37,[]
a025d361-e01e-4d0a-a075-310713ab2fb9,tandem,61233-KK010-TDM,2026-08-04 03:46:50.342859+00,[],null,0.3243243243243243,1,null,[]
0ec77e11-5eae-49ff-9032-a124f651dc1f,blanking,53723/4-0D060-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,22079.11,[]
81a75930-28c2-4d55-9b48-974763c64e5a,blanking,53727-0D090-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,26034.96,[]
97be1ca6-b106-4056-bfb2-fe26760e62e5,blanking,D41EI-CA006S-904-BL,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
540f6c96-0dc7-4e2c-8ed9-477ec1ee6e9a,tandem,67175/6-0D110/100-TDM,2026-07-17 06:35:11.487156+00,[],null,0.3243243243243243,1,null,[]
c1a6a703-33aa-4b55-8701-bd785c9a1235,tandem,67177-0D010-TDM,2026-08-04 03:46:50.342859+00,[],null,0.375,1,null,[]
00955abf-c7e9-4ad5-a766-ac7524b02066,tandem,67178-0D010-TDM,2026-08-04 03:46:50.342859+00,[],null,0.375,1,null,[]
9f0adaaa-379f-462b-a641-1a909d7ebb77,tandem,67188/9-0D090/70-TDM,2026-07-17 06:35:11.487156+00,[],null,0.3243243243243243,1,null,[]
1a3975fa-5d4a-4cd7-b94b-3de9be8fb4f0,transfer_2000t,53723/4-0D060,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
2ccdc568-e129-4a42-a519-8dfebb1ca050,transfer_2000t,53731/2-VT020-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
71451036-12a0-4dcb-8281-f2946f760178,transfer_2000t,55713/4-0D200,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
8f04ae8a-65a5-46df-80c1-b9476364c55a,blanking,53721/2-0D070/60-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""53721/2-0D070/60-001""}]",null,0.025,0.5,28680.56,[]
3a2e4cc1-e00a-44c1-a027-6a8bbc9d034d,blanking,57621/2-VT020-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""57621/2-VT020-001""}]",null,0.060000000000000005,1,43581.93,[]
4a972f6b-2b90-4b6a-9dbb-638867cd25a2,transfer_2000t,57197/8-0D060,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
21cf52fd-42ab-4535-ab7c-bef8df7d0d86,transfer_2000t,57221/2-0D090/080-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
8976e484-c332-4376-9687-a165e37acc13,transfer_2000t,57488/9-0D040,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
506d9e43-6410-4cb3-9f79-4b5b810cba3a,transfer_2000t,58227/8-0D070-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
d7d28ca1-e83f-4329-80a7-335a62d95dc6,transfer_2000t,61121/2-0D220-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
739afe1d-06d3-411c-897c-d3dfdfb5e0fd,transfer_2000t,61137/8-0D160-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
663b3db3-aaae-4ba2-829c-385804b1b6df,transfer_2000t,61137/8-KK010,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
12b8e7fa-986b-43f3-bbbb-12b513e493ee,transfer_2000t,61145/6-KK010,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
93716386-7365-4fc8-8c9e-96abd5e33c3d,transfer_2000t,61231/2-BZ370/360,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
f6d0ca48-e233-4d79-b5ce-f3acdafeaf8f,transfer_2000t,61233/4-BZ140/130-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
7fe9d5f8-f569-47e7-b787-38387128f1c9,transfer_2000t,61337/8-BZ140/120,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
d0df8a1a-a01f-4465-bbb3-9a1ca529c624,transfer_2000t,61671/2-0D080,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
636ca9e6-cd78-4292-8bb8-1e9ce38b7f5e,transfer_2000t,67121/2-0D160,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
3b2d6c69-1ef7-4072-b30c-ebea5400a24c,transfer_2000t,67121/2-0D200,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
b84e960d-bad8-4f86-8a73-8e93402daf19,transfer_2000t,67125/6-0D140,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
0ee748f7-c006-4cc7-b531-156215444468,transfer_2000t,67125/6-0D190,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
0a8b8ab3-8d11-4c1a-88f1-d738a3d4422c,transfer_2000t,67337/8-0D130-001,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
2026b2d8-a5fc-45a8-9e2f-ccbd3e26dd94,transfer_800t,57315/6-VT020,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
5fed9bbe-6ff7-4bf5-adde-25728daaf0c3,transfer_800t,67175/6-KK010,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
34492f55-57aa-4830-afea-d2d2aa97f906,transfer_800t,67337/8-KK030,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
94a097f5-e82e-4cb5-9e12-48608851e0e3,blanking,45811-67L80-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""45811-67L80-001""}]",null,0.043333333333333335,1,132258.41,[]
f575513c-da74-4c32-8296-834e8de129a5,blanking,45812-67L80-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""45812-67L80""}]",null,0.05,1,147265.92,[]
04759c71-085b-40cd-8c85-e6246e12118e,blanking,53728-0D100-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,26034.96,[]
c2f1a55f-f88f-4d8a-b3a2-12ad0d7a131b,blanking,53731/2-VT020-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""53731/2-VT020-001""}]",null,0.060000000000000005,1,35361.83,[]
1fbf5619-34f0-4d90-be02-6030b11edec3,transfer_800t,STOP LINE TERENCANA,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
742771ae-bbe9-4b27-99ec-33bf3234503a,transfer_800t,TRAINING,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
51e17fd9-bfb2-40e2-ac0f-2bd861d70be3,transfer_800t,TRIAL NEW PROJECTS,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
93221d51-7328-43ac-8e10-2e02b061333d,pc200t,MATI LISTRIK,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
510df5c0-8bc8-4216-97d7-b889714a73b5,pc200t,NO MP,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
4c32d3a5-873f-4c55-b96d-bebbaeb1df93,pc200t,STOP LINE TERENCANA,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
dec3fc83-7adf-4bd9-adef-147f8f72b5ab,blanking,61212-KK010-BL,2026-07-22 03:29:50.645646+00,[],null,0.05,1,35769.56,[]
73c2bd81-1b74-44a1-ad60-d41dad672049,blanking,61343/4-0D230-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61343-0D230-001""},{""line"":""transfer_2000t"",""part_number"":""61344-0D230-001""}]",null,null,1,null,[]
b1a67149-8b29-40c6-9eb0-c6409e7f3656,blanking,53741/2-VT020-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""53741-VT020-001""},{""line"":""transfer_800t"",""part_number"":""53742-VT020-001""}]",null,null,1,null,[]
1f1e53cc-4c62-40f2-931c-f1a8ab0e5a04,blanking,57771/2-VT020-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""57771-VT020-001""},{""line"":""transfer_800t"",""part_number"":""57772-VT020-001""}]",null,null,1,null,[]
2701cba9-77f5-4d70-a144-4338f0d5d088,blanking,61135/6-0D110-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""61135-0D110-001""},{""line"":""tandem"",""part_number"":""61136-0D110-001""}]",null,null,1,null,[]
4f2da069-c641-4695-85cc-5e3421c9bdef,blanking,61141/2-KK010-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""61141-KK010-001""},{""line"":""tandem"",""part_number"":""61142-KK010""}]",null,null,1,null,[]
fbf1df83-446f-4825-a9f3-3a2d6a94c675,blanking,61161/2-KK010-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""61161-KK010-001""},{""line"":""tandem"",""part_number"":""61162-KK010-001""}]",null,null,1,null,[]
8fb4615e-edc6-458e-9051-9d93cc757e65,tandem,53721/2-0D070/60-001,2026-07-18 02:51:24.95769+00,[],null,null,1,null,[]
90d27cf9-ba4b-4688-9ef3-3f8caccfaf6f,blanking,61231/2-0D180-001-BL,2026-07-18 02:52:38.980662+00,"[{""line"":""tandem"",""part_number"":""61231-0D180-001""},{""line"":""tandem"",""part_number"":""61232-0D180-001""}]",null,null,1,null,[]
a0c1f011-8847-4f26-92e8-43cfae105d37,blanking,61231/2-KK040-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""61231-KK040-001""},{""line"":""transfer_800t"",""part_number"":""61232-KK040-001""}]",null,null,1,null,[]
66a941f1-84ae-440a-a8f8-01cbfea2ce2d,blanking,62121/321-73R00-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""62121-73R00-001""},{""line"":""tandem"",""part_number"":""62321-73R00-001""}]",null,null,1,null,[]
b56836a2-3b88-4536-914b-da6b4f7b9fc2,transfer_800t,FMC TRAINING,2026-07-17 06:35:11.487156+00,[],null,null,1,null,[]
f821f02b-57b5-4d45-99a1-7bacb5beaa49,blanking,74U00-SH803S/804S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""74U00-SH803S-001""},{""line"":""transfer_800t"",""part_number"":""74U00-SH804S-001""}]",null,null,1,null,[]
111ba4fc-6f8e-4b0c-afbc-42dbbec29209,blanking,74U50-SH403S/404S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""74U50-SH403S""},{""line"":""tandem"",""part_number"":""74U50-SH404S""}]",null,null,1,null,[]
47e0f156-83fa-4346-98d6-85e15107d9f3,blanking,53736-VT020-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""53736-VT020-001""}]",null,0.043333333333333335,1,36460.81,[]
fc492a34-b75d-4ae9-8146-cc71c3f48712,blanking,53741-VT020-BL,2026-07-21 01:12:07.288115+00,[],null,0.021666666666666667,0.5,19313.21,[]
9c4eede6-28de-49b9-9fff-4a46b47180d2,blanking,889FI-CN505S-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""889FI-CN505S-001""}]",null,null,1,null,[]
6e585b0e-7582-4f8e-aaa0-234cb682fe91,blanking,55711-0D180,2026-07-22 03:29:50.645646+00,[],null,null,1,19290.23,[]
e6b30a3d-7806-44e5-a3f9-84458c708685,blanking,53742-VT020-BL,2026-07-21 01:12:07.288115+00,[],null,0.021666666666666667,0.5,19313.21,[]
338558e3-f7f9-4de2-a8c1-2d4d06f92b98,blanking,55712-0D160-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,60349.51,[]
b13dd9e7-d6f7-4687-a375-74f8c3d01ae4,blanking,55713/4-0D150-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,26154.21,[]
cfac9951-021b-4ef4-a6ab-84030fe1bcc3,blanking,55713/4-0D200-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,19815.49,[]
e68b6684-b4e2-4558-b671-cbc7372826ca,blanking,55717-0D150,2026-07-22 03:29:50.645646+00,[],null,null,1,10034.24,[]
11f7432a-0e7f-4a1a-ab06-914b13a4cbe1,blanking,55718-0D150,2026-07-22 03:29:50.645646+00,[],null,null,1,10034.24,[]
0a5c6b59-0151-4ce0-b8c5-6ef350992dcd,blanking,55725/6-0D050-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,7089.32,[]
9d9d8aa4-b0cb-4f10-bef6-bb077807fff0,blanking,55731-0D020,2026-07-22 03:29:50.645646+00,[],null,null,1,7053.74,[]
e9ee03ce-f13e-47c5-9e14-ba6d7547a06c,blanking,55732-0D020,2026-07-22 03:29:50.645646+00,[],null,null,1,7053.74,[]
a370d9ec-fbe0-426e-bb73-2ad7ba31d875,blanking,55733-0D060-001,2026-07-22 03:29:50.645646+00,[],null,null,1,6574.12,[]
af8c81a1-3be2-4ff0-bfce-ff5454a454a0,blanking,55741-0D191/201-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,68471.18,[]
e08d2728-60ba-4635-92d2-8cfd1bf9e0b8,blanking,55745-0D140-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,17442.21,[]
80807ea9-9238-4719-855a-f41362be4827,blanking,57155-0D070-001-BL,2026-07-18 02:39:49.444772+00,"[{""line"":""transfer_2000t"",""part_number"":""57155-0D070-001""}]",null,null,0.5,76010.86,[]
60b624a1-c87a-486a-9788-e171fa118bef,blanking,55135-0D141-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""55135-0D141-001""}]",null,0.05,1,29015.11,[]
6010a670-387d-4368-ba27-276f76a92741,blanking,57221/2-0D090/80-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,49181.75,[]
32bbf8aa-78f9-4f35-9367-fcd2e0bb862a,blanking,55711-0D140,2026-07-17 06:35:11.487156+00,[],null,0.060000000000000005,1,16778.92,[]
175f8c1d-f570-41f7-953f-40ebc6ffd87f,blanking,57156-0D030-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""57156-0D030-001""}]",null,0.025,0.5,69489.36,[]
4399f425-265a-44c7-b75b-6bea443b1012,blanking,57197/8-0D060-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""57197/8-0D060""}]",null,0.025,0.5,38825.41,[]
3f01dc23-e8db-47ec-8a14-8c1e2ec7a355,blanking,57659-0D090-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,152510.51,[]
9ca4e75f-dea4-4be2-9dc0-d73b11d4015f,blanking,57315/6-VT020-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_800t"",""part_number"":""57315/6-VT020""}]",null,0.027222222222222224,0.5,18496.87,[]
c5ae50a3-e88c-4192-b021-a7c93943eb72,blanking,57661-0D100-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,62383.68,[]
9649d444-a747-479d-b1d7-2a3cc8a96ce8,blanking,57488/9-0D040-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""57488/9-0D040""}]",null,0.023181818181818182,0.5,44153.62,[]
ead75a26-76e1-450a-a188-1c26919af619,blanking,57695-VT020,2026-07-21 01:12:07.288115+00,[],null,0.027222222222222224,0.5,12217.58,[]
d9d41e4d-cd19-497c-be64-311a3b59e468,blanking,57721-0D090-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,35071.92,[]
175ff891-6a80-4727-819c-e22ad7bbaba5,blanking,57722-0D090-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,35071.92,[]
d150cf6e-b25a-46af-a39d-761a19e13de0,blanking,58176-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,11196.25,[]
73d8cca0-84d8-4f30-9944-27fd6dc18bb8,blanking,57696-VT020,2026-07-21 01:12:07.288115+00,[],null,0.027222222222222224,0.5,12217.58,[]
2ee4e283-8735-4dec-aa02-b11a684fcb5e,blanking,58227-0D080-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,36244.17,[]
015785bd-0dea-4c1e-a577-ec97c70cfe73,blanking,58227/8-0D070-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,43465.83,[]
544241e6-1dc4-4e98-8a86-4bee6af2a534,blanking,58228-0D080-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,36244.17,[]
b7d0216f-d969-4b87-b067-860fc2ebbbf0,blanking,58371-0D150-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,101147.62,[]
ce222d4e-7304-4006-9cf9-ad8162fb2a3f,blanking,58371-0D160-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,95060.58,[]
d18a5c5c-8f57-49c3-8310-2347ec290d26,blanking,58375-0D130-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,46812.28,[]
21d9caed-903a-440e-968f-735fc92b44ac,blanking,58375-0D140-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,44991.94,[]
7e78199e-bd71-4fab-a0d6-c7aca95d0a2c,blanking,58375-0D190,2026-07-22 03:29:50.645646+00,[],null,null,1,7080.4,[]
56289b8d-2fc5-4280-a72c-a78489739db3,blanking,58375-0D250-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,80288.59,[]
e1cd9a60-a308-4127-b9c1-f3c1c4666ff4,blanking,58375-0D290-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,43077.96,[]
2ba2ebe2-7bfd-446b-a461-fb82e5724f23,blanking,58376-0D010,2026-07-22 03:29:50.645646+00,[],null,null,1,7080.4,[]
0323dbf6-7b7b-4102-8fcd-c14a8b67a65a,blanking,58377-0D060-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,9573.8,[]
c1ea1903-6872-4523-9ee1-a81375a332c3,blanking,61121-0D200-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,60216.18,[]
386e40c4-85d4-4580-8775-226b75892a8e,blanking,61121/2-0D160-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,38530.49,[]
ed1648cc-e0ad-4d2d-85a5-a1c2e976409f,blanking,57771-VT020-BL,2026-07-21 01:12:07.288115+00,[],null,0.021666666666666667,0.5,13336.03,[]
e0517f31-8b5e-44f5-9a15-18f922073755,blanking,57772-VT020-BL,2026-07-21 01:12:07.288115+00,[],null,0.021666666666666667,0.5,13336.03,[]
821edc0b-5e1c-455b-8cba-d096c6298e2c,blanking,59711-74U00-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""59711-74U00-001""}]",null,0.043333333333333335,1,26379.15,[]
a3b57528-f7ef-4851-8c7e-4c257e35ba15,blanking,61121-KK010-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61121-KK010-001""}]",null,0.023181818181818182,0.5,34983.67,[]
50604386-bd53-44b7-bca2-6aca6f73ff0a,blanking,61121/2-0D220-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61121/2-0D220-001""}]",null,0.05,1,43098.23,[]
2669d6ca-f6c4-49ad-805e-500730e536f7,blanking,74U00-SH803S-BL,2026-07-21 01:12:07.288115+00,[],null,0.0216666666666667,0.5,34394.06,[]
18bb12ef-cc38-4dad-9fc0-3925e609001e,blanking,61122-KK010-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61122-KK010-001""}]",null,0.023181818181818182,0.5,34983.67,[]
f3eb6e42-2675-4445-aa89-310f1136ab53,blanking,61135-0D110-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.013611111111111112,0.5,42039.07,[]
2da08115-3a4d-4363-bbbe-3ac671c4427b,blanking,61135-KK010-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.0216666666666667,0.5,41353.77,[]
bdb8cc5a-13ec-4709-8539-9cbf6a8dc8d1,blanking,61135/6-KK010-001-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""tandem"",""part_number"":""61135-KK010-001""},{""line"":""tandem"",""part_number"":""61136-KK010-001""}]",null,0.0216666666666667,0.5,41353.77,[]
17e470b8-6d4b-43f8-8df6-0f15dbafb9cf,blanking,61136-0D110-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.013611111111111112,0.5,42039.07,[]
3d7bb7c7-5f6f-446f-8988-a4906d790fd8,blanking,61136-KK010-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.0216666666666667,0.5,41353.77,[]
9c2c352b-6ff1-416d-a4bc-d832b2d04e31,blanking,61137/8-KK010-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61137/8-KK010""}]",null,0.046363636363636364,1,39526.66,[]
4fa059a7-d258-4c9d-83bb-ad73d786db7e,blanking,61141-KK010-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,3713.38,[]
18320d0a-5fb9-4d3d-9951-6ab10852c9f4,blanking,61142-KK010-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,3713.38,[]
40203e54-0695-4c04-848d-54a3bdea0c7b,blanking,61145/6-KK010-BL,2026-07-17 06:35:11.487156+00,"[{""line"":""transfer_2000t"",""part_number"":""61145/6-KK010""}]",null,0.06714285714285714,1,20650.24,[]
8baab3c7-ed2f-4225-8d96-a27659275788,blanking,61161-KK010-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,49257.86,[]
deb014fd-4c49-478f-8527-61fd2e747a6b,blanking,61162-KK010-001-BL,2026-07-21 01:12:07.288115+00,[],null,0.025,0.5,49257.86,[]
2b47f5eb-9a6e-46fa-8f7e-b426e9c889de,blanking,61173-KK020-001,2026-07-21 01:12:07.288115+00,[],null,0.02880952380952381,0.5,9702.76,[]
6da1392d-0c5e-4fc0-b2b9-0e4b6d32445a,blanking,61122-0D200-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,60206.65,[]
240f423e-00a4-4012-8c11-10ef66a0a5ae,blanking,61126-0D020-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5522.06,[]
d04ca00f-3b4c-4541-b25b-008327372264,blanking,61127-0D010-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5522.06,[]
89b40b3d-4ad9-4ad2-93f1-31a4a3349aba,blanking,61135-0D130-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,76894.37,[]
f3b4d5b8-39e2-443d-a57a-c573df5d148c,blanking,61136-0D130-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,76894.37,[]
f18837a5-fecf-47e0-a18e-21c48ebfb227,blanking,61137-0D180-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,70234.83,[]
3ab5c501-7494-4f5c-a6df-d533557f04f5,blanking,61137/8-0D160-001-BL,2026-07-18 02:47:14.036637+00,"[{""line"":""transfer_2000t"",""part_number"":""61137/8-0D160-001""}]",null,null,1,39801.1,[]
1bfc3889-f3e5-43f8-b657-b2f360b60e5a,blanking,61138-0D180-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,70234.83,[]
bf4aa222-2865-4ee9-920c-fead116d7439,blanking,61141/2-0D150-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,15687.96,[]
20e0619f-bec9-445e-9bf8-7a75a251a7d8,blanking,61147/8-0D050-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,4677.95,[]
4d1d5ea1-ee6a-480a-ae96-5b7c5978542f,blanking,61153/4-0D140-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,10482.34,[]
c8d034a7-b6db-4a23-a2f6-a1b9f2bcb6dc,blanking,61153/4-0D160-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,24315.21,[]
9c4487c6-e809-461c-9cce-5c33b9eb6aa8,blanking,61161-0D170-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,20225.07,[]
c2ceb862-d3a2-4dfe-af88-489889debe0a,blanking,61161-0D190-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,20647.83,[]
20e551a1-8f2c-4c0f-b262-c81d77e3a10e,blanking,61161-0D240-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,43866.4,[]
cbb5e87d-f99c-4c18-a444-384898834ea2,blanking,61162-0D170-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,20225.07,[]
33662d35-fc69-4193-b4af-20b0e36e58ca,blanking,61162-0D190-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,20647.83,[]
8e4b7a99-0181-4140-9e5e-6c85703c4294,blanking,61162-0D240-001-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,43866.4,[]
8da0a4c3-ad07-4f0d-8df1-8df94004b9c4,blanking,61175-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5180.01,[]
b16fa351-4d94-4f31-9d0b-46056f284323,blanking,61176-0D160-001,2026-07-22 03:29:50.645646+00,[],null,null,1,5180.01,[]
6a7ca5e2-e768-4664-9ec8-60120350eb23,blanking,61179-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,53491.92,[]
7732ba59-04d6-4307-b5d6-2a1060e8a14f,blanking,61189-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,53491.92,[]
4965d0a6-ff13-4662-8793-293f5154dcd1,blanking,61174-KK020-001,2026-07-21 01:12:07.288115+00,[],null,0.02880952380952381,0.5,9702.76,[]
0da9fd72-b178-44d3-a55a-be0b3e586b9b,blanking,61177-KK010-001,2026-07-17 06:35:11.487156+00,[],null,0.025,0.5,2562.64,[]
7b838300-dde3-4b23-8b30-0bf9b9f2bb9b,blanking,61213-0D210-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,42826.2,[]
29db6d02-0c1d-4835-9212-c77a2008a30e,blanking,61214-0D210-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,42826.2,[]
ddf860a3-5858-41de-b8d0-991e1857d3ed,blanking,61215/6-0D010-BL,2026-07-22 03:29:50.645646+00,[],null,null,1,25483.3,[]
